#fullname;path;filterinfo
cucumber/cucumber;features/docs/formatters/html_formatter.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/uz/features/consecutive_calculations.feature;#Remove(all): examples/%#
cucumber/cucumber;features/docs/writing_support_code/hook_order.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/zh-TW/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ru/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/watir/features/support/screenshots.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/bg/features/support/world.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/hu/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/de/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/pl/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/sinatra/features/add.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/no/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;features/docs/rake_task.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/writing_support_code/tagged_hooks.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/zh-TW/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/formatters/pretty_formatter.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/eo/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/uk/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/pl/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/zh-TW/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/defining_steps/snippets.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/sr-Cyrl/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/tcl/src/fib.tcl;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/cs/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;features/docs/formatters/junit_formatter.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/ht/features/step_definitions/kalkilatris_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/watir/features/search.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/tr/features/bolme.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/sinatra/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/el/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;features/docs/cli/showing_differences.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/uz/features/support/env.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/zh-CN/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ro/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/pt/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;features/docs/api/list_step_defs_as_json.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/extending_cucumber/custom_formatter.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/gherkin/language_help.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/wire_protocol_erb.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/cs/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/hu/features/osztas.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/el/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/bg/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/uz/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;features/docs/gherkin/using_descriptions.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/sr-Latn/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ar/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/en/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/cli/run_scenarios_matching_name.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/wire_protocol_timeouts.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/et/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/et/lib/kalkulaator.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/defining_steps/printing_messages.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/gherkin/background.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/sv/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/fi/features/yhteenlasku.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/es/features/adicion.feature;#Remove(all): examples/%#
cucumber/cucumber;features/docs/defining_steps/one_line_step_definitions.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/cs/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/it/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/lv/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/zh-CN/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/bg/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ja/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;features/docs/report_called_undefined_steps.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/writing_support_code/state.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/formatters/formatter_step_file_colon_line.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/zh-TW/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;features/docs/iso-8859-1.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/defining_steps/nested_steps_i18n.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/cli/dry_run.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/sinatra/features/step_definitions/add_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ja/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/tcl/features/fibonnacci.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/he/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/it/features/step_definitions/calcolatrice_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/uz/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/he/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ru/features/support/world.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ca/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/he/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/formatters/usage_formatter.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/cli/require.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/en-lol/features/support/env.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ko/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/en-lol/lib/basket.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/uz/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ro/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/en/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/hu/features/osszeadas.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ru/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/id/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/bg/features/support/env.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/wire_protocol_tags.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/eo/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ja/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/tr/features/toplama.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ru/features/support/env.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ar/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/et/features/jagamine.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/uk/features/consecutive_calculations.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ht/features/divizyon.feature;#Remove(all): examples/%#
cucumber/cucumber;features/docs/formatters/debug_formatter.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/fi/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/fi/lib/laskin.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/hi/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/sk/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;features/docs/wire_protocol.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/id/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/et/features/liitmine.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/hi/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/tr/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/cs/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ko/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ru/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;features/docs/getting_started.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/no/features/step_definitions/kalkulator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ja/features/support/env.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/work_in_progress.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/exception_in_after_step_hook.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/bg/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/lt/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/cli/exclude_files.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/sinatra/views/layout.erb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/de/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/uz/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/sk/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/da/features/sammenlaegning.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/sr-Latn/features/sabiranje.feature;#Remove(all): examples/%#
cucumber/cucumber;features/docs/formatters/json_formatter.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/formatters/progress_formatter.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/defining_steps/nested_steps.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/api/run_cli_main_with_existing_runtime.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/es/lib/calculador.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/sk/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/el/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/uk/features/support/world.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ro/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/watir/features/support/env.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/lt/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/fr/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/sr-Cyrl/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/it/features/somma.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/rspec_doubles/features/support/env.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ht/lib/kalkilatris.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/post_configuration_hook.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/ja/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ko/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ca/features/suma.feature;#Remove(all): examples/%#
cucumber/cucumber;features/docs/exception_in_after_hook.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/cli/backtraces.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/tcl/features/support/env.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/fr/lib/calculatrice.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/writing_support_code/load_path.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/writing_support_code/around_hooks.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/writing_support_code/after_hooks.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/lv/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/fr/features/step_definitions/calculatrice_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/sinatra/features/support/env.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/id/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/watir/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/en-lol/lib/belly.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/lv/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/pl/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;features/docs/defining_steps/skip_scenario.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/ar/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ko/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/sk/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/uk/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;features/docs/cli/strict_mode.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/tr/lib/hesap_makinesi.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/lv/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/he/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/en/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/it/lib/calcolatrice.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ca/lib/calculadora.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/pl/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/pt/features/step_definitions/calculadora_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/zh-TW/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;features/docs/raketask.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/ca/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/sr-Cyrl/features/support/env.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/el/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/en/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/bg/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/sr-Cyrl/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;features/docs/gherkin/language_from_header.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/lt/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ru/features/consecutive_calculations.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/hi/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;features/docs/formatters/rerun_formatter.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/de/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/lv/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/uk/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/lt/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/fr/features/addition2.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/bg/features/consecutive_calculations.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/watir/features/step_definitions/search_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/no/lib/kalkulator.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/he/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;features/docs/defining_steps/table_diffing.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/de/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/el/features/step_definitions/calculator_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/gherkin/outlines.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/zh-CN/Rakefile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/eo/features/divido.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/rspec_doubles/features/step_definitions/calvin_steps.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/gherkin/expand_option_for_outlines.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/id/lib/calculator.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/cli/run_specific_scenarios.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/pl/features/support/env.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/exception_in_before_hook.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/uz/features/support/world.rb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/defining_steps/transforms.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/gherkin/using_star_notation.feature;#Remove(all): %/docs/%#
cucumber/cucumber;features/docs/cli/randomize.feature;#Remove(all): %/docs/%#
cucumber/cucumber;examples/i18n/en-lol/features/stuffing.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/test_unit/Gemfile;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/eo/features/adicio.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/en/features/addition.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/i18n/ko/features/division.feature;#Remove(all): examples/%#
cucumber/cucumber;examples/sinatra/views/add.erb;#Remove(all): examples/%#
cucumber/cucumber;features/docs/writing_support_code/before_hook.feature;#Remove(all): %/docs/%#
